"id","otel_ad","fiyat","imageurl","score","bolge","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki","hava_alanina_uzakligi"
321,Club Sun Heaven Sea Bird Beach Otel,6681.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/07945/1050X700/tsr07945638405777574788371.jpg,,Antalya Alanya Konaklı ,50.0,2.0,"0",1,1,0,1,1,0,0,4,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,110
322,Cooks Club Alanya +12 Adult Only,11262.2,"",,"",,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Qinn Hotel,9864.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12551/1050X700/tsr12551638475685672432860.jpg,,Antalya Muratpaşa ,0.0,-1.0,"1",1,1,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11
894,Radisson Blu Hotel Kaş +12 Adults Only,30032.6,"",,"",,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Turunç Dream Hotel,6300.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04304/1050X700/tsr04304638453355220150229.jpg,7.5,Marmaris Turunç ,50.0,-1.0,"0",1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,110
575,Lemon Garden,17600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03136/1050X700/tsr03136637538340848750698.jpg,0.9,Bodrum Türkbükü ,100.0,-1.0,"0",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45
423,Gün-ay Otel,5881.4,https://cdn.tatilsepeti.com/Files/TesisResim/08201/tsr08201636620891837767230.jpg,0.9,Bodrum Gümbet ,,-1.0,"0",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
820,The Lifeco Bodrum,90376.0,https://cdn.tatilsepeti.com/Files/TesisResim/05232/tsr05232636040991738328351.jpg,0.9,Bodrum GölTürkbükü ,50.0,2.0,"1",1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,25
574,Lara Park Hotel,8568.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08796/1050X700/tsr08796637337123276284817.jpg,8.2,Antalya Lara Örnekköy ,200.0,2.0,"0",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
421,Grand Zeybek İzmir,4449.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/03268/1050X700/tsr03268638070414663010824.jpg,6.9,İzmir Çankaya ,750.0,-1.0,"0",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15
914,İsla Panorama,7938.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12923/1050X700/tsr12923638130253294818193.jpg,6.6,Marmaris Armutalan ,200.0,,"0",0,0,1,0,1,0,0,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,90
422,Gümbet Anıl Beach,8971.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/07710/1050X700/tsr07710638277952674836351.jpg,7.7,Bodrum Gümbet ,0.0,2.0,"0",0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,40
324,Extenso Hotel,9021.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/08503/1050X700/tsr08503637341330917834233.jpg,8.8,İzmir Gaziemir ,,,"0",1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,4
323,Costa Farilya Special Class Hotel Bodrum,20700.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05843/1050X700/tsr05843638466254111098638.jpg,8.3,Bodrum Gündoğan ,0.0,2.0,"1",1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,48
576,Life Point Boutique Hotel,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10556/tsr10556637140120703954904.jpg,,Çeşme Çiftlikköy ,0.0,2.0,"1",1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
823,Alaçatı Private Otel,6003.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07777/1050X700/tsr07777638486996099684414.jpg,,Çeşme Alaçatı ,750.0,,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,90
425,Hotel Labella Bergama,8400.0,https://cdn.tatilsepeti.com/Files/TesisResim/05280/tsr05280635876063591509294.jpg,9.3,İzmir Bergama ,,,"0",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
821,Yörük Ali Yayla Evleri,11720.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12582/1050X700/tsr12582638212101785550764.jpg,,Antalya ibradı ,,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,Alaçatı Limonaia Hotel +10,13596.0,"",,"",,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Hotel Finike Marine,5777.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/07599/1050X700/tsr07599638403772410821320.jpg,,Antalya Finike ,300.0,,"0",1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,120
426,Hotel Paris Prestige,8352.0,https://cdn.tatilsepeti.com/Files/TesisResim/09395/tsr09395637019190592712023.jpg,8.3,İzmir Alsancak ,,,"0",0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
427,Hotel Royal Hill,9982.0,https://cdn.tatilsepeti.com/Files/TesisResim/02556/tsr02556635804144977964502.jpg,,Antalya Konyaaltı ,100.0,-1.0,"0",1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,15
325,Fun And Sun Club Saphire,12920.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07791/1050X700/tsr07791637732181013351442.jpg,7.4,Antalya Kemer Tekirova ,0.0,2.0,"0",3,0,1,1,1,1,0,5,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,73
825,Göbene Otel Alaçatı,15316.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/08147/1050X700/tsr08147637306008817298425.jpg,1.0,Çeşme Alaçatı ,,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Lord Marina Hotel Bungalows,13600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11464/1050X700/tsr11464637540249473656247.jpg,6.8,Antalya Alanya ,0.0,2.0,"1",0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,15
824,Carmen Suite Hotel,5294.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11054/1050X700/tsr11054637667849311707199.jpg,,Antalya Alanya ,400.0,-1.0,"0",1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,120
579,Maison Green Hill,10500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11711/1050X700/tsr11711638168175249650084.jpg,,Antalya Manavgat ,,-1.0,"0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,74
428,Hotel Torbahan Beach Resort,20973.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/00436/1050X700/tsr00436637518441596558640.jpg,7.1,Bodrum Torba ,0.0,,"1",1,0,1,1,1,0,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30
429,İntermar Marmaris,4000.0,https://cdn.tatilsepeti.com/Files/TesisResim/09368/tsr09368636905054262574779.jpg,,Marmaris Merkez ,50.0,-1.0,"0",1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,95
578,Lvzz Hotel Residencess Spa,14000.0,https://cdn.tatilsepeti.com/Files/TesisResim/03088/tsr03088636221667870843822.jpg,0.9,Bodrum Bodrum Merkez ,750.0,,"0",1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36
908,Villa Saray,10200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03587/1050X700/tsr03587638506143457112497.jpg,6.7,Çeşme Ilıca ,500.0,-1.0,"0",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85
611,Casa Luna Hotel Alaçatı,20384.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10697/1050X700/tsr10697637166363075498543.jpg,,Çeşme Alaçatı ,750.0,,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80
826,Jasmin Elite Residence Spa,13733.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/07137/1050X700/tsr07137637534140855345137.jpg,0.9,Bodrum Gümbet ,50.0,-1.0,"0",0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,36
613,Doğanın Ruhu Otel Bungalow,7940.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11999/1050X700/tsr11999637731923410057268.jpg,0.9,Antalya Kaş ,,,"0",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,230
612,Çeşme Marina Konuk Evi,20173.8,https://cdn.tatilsepeti.com/Files/TesisResim/03253/tsr03253635912366287450138.jpg,,Çeşme Çeşme Merkez ,,,"0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93
829,Zena Hotel Bodrum,6860.0,https://cdn.tatilsepeti.com/Files/TesisResim/04514/tsr04514635494156579876250.jpg,6.7,Bodrum Güvercinlik ,0.0,2.0,"0",1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15
828,Serin Otel,10000.0,https://cdn.tatilsepeti.com/Files/TesisResim/07907/tsr07907637045137514184213.jpg,0.9,İzmir Urla ,,-1.0,"1",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48
831,"777 Alaçatı",16000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11786/1050X700/tsr11786637642128901043717.jpg,,Çeşme Alaçatı ,,,"0",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,76
827,L`olive Homes Marmaris,13915.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11917/1050X700/tsr11917637690375609955504.jpg,,Marmaris Siteler ,50.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,95
830,"1882 Alaçatı",13780.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/12508/1050X700/tsr12508637915866792074188.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
832,Adacan Alaçatı,14875.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11371/1050X700/tsr11371637578348557876503.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
834,Alacope Alaçatı,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13890/1050X700/tsr13890638474089278015046.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,Ahsen Hotel,3291.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/08980/1050X700/tsr08980637337082601808111.jpg,7.9,Antalya Antalya Merkez ,750.0,,"0",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
614,Dream Town Hotel,5040.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11683/1050X700/tsr11683637591090061341721.jpg,7.3,Antalya Kemer Tekirova ,300.0,2.0,"0",0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,75
835,Alaçatı Balbadem Otel,11885.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/04028/1050X700/tsr04028637336911347607039.jpg,9.1,Çeşme Alaçatı ,750.0,,"0",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,85
836,Alaçatı Cadde 75 Luxury +18 Adult,21560.0,"",,"",,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Riva Alaçatı,8000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11707/1050X700/tsr11707637604865045779642.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
895,Regulus Beach Resort,7600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13719/1050X700/tsr13719638503458665125647.jpg,,Bodrum Gümbet ,0.0,2.0,"0",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,55
616,Kemerlihan Deluxe Hotel,3750.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04012/1050X700/tsr04012637337820947798477.jpg,7.9,Çeşme Alaçatı ,750.0,,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,110
615,Elegance East Hotel,6641.1,https://cdn.tatilsepeti.com/Files/TesisResim/03616/tsr03616635492404906678750.jpg,9.3,Antalya Muratpaşa ,300.0,2.0,"0",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
897,Sakız Kızı Alaçatı Butik Otel,5500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11815/1050X700/tsr11815637898623472155258.jpg,,Çeşme Alaçatı ,,,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
617,Kimera Lounge Hotel Çıralı,9040.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05096/1050X700/tsr05096638458630948169904.jpg,9.7,Antalya Çıralı ,100.0,2.0,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,100
838,Alaçatı Sörf Hotel,9350.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03487/1050X700/tsr03487637336287285947811.jpg,8.9,Çeşme Alaçatı ,750.0,-1.0,"0",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,70
844,Apaz Alaçatı,13600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11582/1050X700/tsr11582637583615909115856.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
837,Alaçatı Otel Rebetiko,5950.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11588/1050X700/tsr11588637551702492372895.jpg,,Çeşme Alaçatı ,750.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,85
847,Aybel İnn Hotel,4725.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/13018/1050X700/tsr13018638164543952555228.jpg,0.7,Antalya Kemer Beldibi ,,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Antalya Business Hotel,13017.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11357/1050X700/tsr11357637403518506671456.jpg,,Antalya Antalya Merkez ,750.0,,"0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
842,Anchor Alaçatı,7000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11581/1050X700/tsr11581637544371592101395.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
839,Alaçatı Xl Luxury,7608.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/12291/1050X700/tsr12291637864186174822495.jpg,,Çeşme Alaçatı ,200.0,-1.0,"0",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
846,Aslı Bungalow,12600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12594/1050X700/tsr12594637958122975707108.jpg,,Antalya Demre ,,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Anar Hotel,18000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10052/1050X700/tsr10052637864947546242927.jpg,7.1,Bodrum Torba ,50.0,2.0,"1",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,33
840,Alya Sierra Villa Hotel,10000.0,https://cdn.tatilsepeti.com/Files/TesisResim/07694/tsr07694636650205353091026.jpg,,Bodrum Torba ,750.0,-1.0,"1",0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,28
845,Artof Alaçatı,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11604/1050X700/tsr11604637577572784370419.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
848,Bayındır Palme Hotel,4866.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/06722/1050X700/tsr06722638193987516550841.jpg,,Antalya Antalya Merkez Muratpaşa ,750.0,-1.0,"0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13
621,Tema 242 Hotel,2113.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/11748/1050X700/tsr11748637617028211060433.jpg,,Antalya Lara ,,-1.0,"0",0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,16
849,Bedroom Alaçatı,5750.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12026/1050X700/tsr12026638245813856775102.jpg,,Çeşme Alaçatı ,,-1.0,"0",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
851,Bodrum Kayası Dağ Oteli,9000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12160/1050X700/tsr12160637816480152705241.jpg,,Antalya Belek Serik ,,,"0",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50
850,Bo Alaçatı,13000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12952/1050X700/tsr12952638146428164260842.jpg,,Çeşme Alaçatı ,,-1.0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Veltur Turiya Hotel Spa,11600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03524/1050X700/tsr03524637338745620402363.jpg,7.1,Bodrum Turgutreis ,,2.0,"1",1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,80
624,Ada Capra Otel,14599.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/13668/1050X700/tsr13668638394718646206539.jpg,,Marmaris Orhaniye ,0.0,2.0,"1",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,125
852,Boulevard Hotel,7480.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08073/1050X700/tsr08073637592047532303062.jpg,,Antalya Alanya ,50.0,,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,110
626,Adrasan La Casita Boutique Hotel,8800.0,https://cdn.tatilsepeti.com/Files/TesisResim/08895/tsr08895636867763971654152.jpg,,Antalya Adrasan ,200.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100
898,Sonnen Hotel,9963.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04023/1050X700/tsr04023638430005586812137.jpg,7.5,Marmaris Merkez ,50.0,-1.0,"0",0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,95
623,"3 House Apart",23920.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11098/1050X700/tsr11098637292138811206652.jpg,,Antalya Kaş ,,-1.0,"0",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
625,Adil Butik Otel,15294.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/13922/1050X700/tsr13922638479165311290473.jpg,,Didim Mavişehir ,,-1.0,"0",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,64
899,Şifne Thermal Hotel,14000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11272/1050X700/tsr11272637367561523831235.jpg,8.5,Çeşme Ilıca ,0.0,2.0,"0",1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,66
900,Tash Mekan Butik Otel,8500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05320/1050X700/tsr05320637296255299444662.jpg,0.9,Çeşme Alaçatı ,750.0,-1.0,"0",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
635,Amour Köy İçi,11996.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12589/1050X700/tsr12589637952032960496908.jpg,,Çeşme Çeşme Merkez ,,-1.0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
631,Alanarin Alaçatı,18200.3,https://cdn.tatilsepeti.com/Files/TesisResim/08223/tsr08223636627892661391824.jpg,0.8,Çeşme Alaçatı ,,,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95
627,Alaçatı Marina Palace,22400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03851/1050X700/tsr03851638231276468802441.jpg,8.2,Çeşme Alaçatı ,,-1.0,"0",0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,80
634,Alina Otel Kaş,13500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11923/1050X700/tsr11923637982499153797531.jpg,,Antalya Kaş ,100.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
630,Alaçatı Sultan Konak,11509.0,https://cdn.tatilsepeti.com/Files/TesisResim/08556/tsr08556637075314024058687.jpg,,Çeşme Alaçatı ,750.0,-1.0,"0",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
632,Ali`s Boutique Hotel,24000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12201/1050X700/tsr12201637829396729208591.jpg,,Bodrum Ortakent Yahşi ,,2.0,"1",1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
629,Alaçatı Sade Otel,17576.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/06450/1050X700/tsr06450637341410584122546.jpg,9.5,Çeşme Alaçatı ,,-1.0,"0",1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,80
628,Alaçatı Roka Taş Otel,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09744/1050X700/tsr09744637287722935900906.jpg,7.8,Çeşme Alaçatı ,750.0,,"0",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70
633,Alice Tatil Evi,16076.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11983/1050X700/tsr11983638146509306701452.jpg,,Marmaris Selimiye ,,,"0",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
854,Buca Residence Otel,7000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05772/1050X700/tsr05772638197703486995347.jpg,,İzmir Buca ,,,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Antmare Hotel,21516.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/02510/1050X700/tsr02510638459225727942043.jpg,8.8,Çeşme Alaçatı ,0.0,2.0,"0",1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,92
856,Club Wasa Holiday Village,9253.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/13950/1050X700/tsr13950638496593852720426.jpg,,Antalya Alanya ,,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Boutique Nergiz Hotel,4800.0,https://cdn.tatilsepeti.com/Files/TesisResim/06240/tsr06240637037096940757800.jpg,6.4,Antalya Side ,750.0,2.0,"0",1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,70
641,Arts Hotel Bodrum Yalıkavak,6800.0,https://cdn.tatilsepeti.com/Files/TesisResim/09774/tsr09774636970073877221674.jpg,,Bodrum Yalıkavak ,0.0,2.0,"1",0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,55
